3.56825e+09, 23752.6, 10
3.28402e+09, 23688, 10
3.18782e+09, 24655, 10
2.96881e+09, 25194.1, 10
3.01368e+09, 23062.4, 10
3.45399e+09, 24770.1, 10
3.19078e+09, 23185.3, 10
3.20973e+09, 24024.4, 11
3.14359e+09, 25422.9, 11
3.28218e+09, 24747.7, 11
3.43913e+09, 24951, 11
3.44005e+09, 24879, 11
3.22637e+09, 24404, 11
3.25535e+09, 24745.5, 11
3.53117e+09, 24300.7, 11
3.23042e+09, 26256, 11
3.20775e+09, 25699.3, 11
3.10968e+09, 25042.6, 11
3.42808e+09, 23372.3, 11
3.1706e+09, 24687.9, 11
3.16111e+09, 25203, 11
3.28925e+09, 23526.4, 11
3.5119e+09, 24393.6, 11
3.27339e+09, 25421.6, 11
3.30139e+09, 25438.6, 11
3.1251e+09, 24720.6, 11
3.18608e+09, 25859.6, 11
3.14179e+09, 25149.3, 11
3.28423e+09, 26397.7, 11
3.19148e+09, 25537.7, 11
3.21281e+09, 25062.4, 11
3.27086e+09, 24881.6, 11
3.39198e+09, 25191.7, 11
3.55202e+09, 23263.1, 11
3.36923e+09, 25653, 11
3.16629e+09, 24223.7, 11
3.14119e+09, 24846.2, 11
3.60845e+09, 25585.2, 12
3.57416e+09, 26314.6, 12
3.55522e+09, 25658, 12
3.27398e+09, 26377.3, 12
3.45213e+09, 26514.9, 12
3.35178e+09, 24277.6, 12
3.50866e+09, 24690.2, 12
3.34434e+09, 26814.3, 12
3.50145e+09, 24735.8, 12
3.37151e+09, 26171.7, 12
3.57756e+09, 26592.7, 12
3.41522e+09, 26108.9, 12
3.32062e+09, 26500.8, 12
3.55677e+09, 25799.5, 12
3.30426e+09, 26240.2, 12
3.73995e+09, 25260.7, 12
3.66211e+09, 25250.3, 12
3.68156e+09, 25611.4, 12
3.74011e+09, 25775.4, 12
3.53831e+09, 26379, 12
3.29586e+09, 26419.2, 12
3.38173e+09, 25775.6, 12
3.18182e+09, 26702.1, 12
3.87381e+09, 25505.1, 12
3.53628e+09, 27327, 12
3.42878e+09, 25751.5, 12
3.52578e+09, 26349.5, 12
3.5743e+09, 26524.5, 12
3.70487e+09, 25681.2, 12
3.54151e+09, 24690.2, 12
3.61024e+09, 26297.1, 13
3.84855e+09, 27256.1, 13
3.6134e+09, 26700.6, 13
3.4598e+09, 27316.8, 13
3.67229e+09, 26613.9, 13
3.80534e+09, 27246.7, 13
3.68024e+09, 26095.9, 13
3.60739e+09, 25985.1, 13
3.60951e+09, 27579.4, 13
3.42658e+09, 27076.8, 13
3.70676e+09, 27037.6, 13
3.57898e+09, 25616.1, 13
3.41196e+09, 26038.3, 13
3.44704e+09, 24515.1, 13
3.7275e+09, 26789.6, 13
3.45468e+09, 27002, 13
3.62875e+09, 27839.2, 13
3.6616e+09, 27251.8, 13
3.69473e+09, 25649.8, 13
3.69601e+09, 25227.6, 13
3.45829e+09, 26970, 13
3.5782e+09, 27203.9, 13
3.65494e+09, 26137.9, 13
3.81748e+09, 26951.1, 13
3.39004e+09, 25107.9, 13
3.59965e+09, 25802.9, 13
3.28928e+09, 25822.7, 13
3.36349e+09, 26959.4, 13
3.66567e+09, 27972.8, 13
3.60163e+09, 27194.5, 13
3.73386e+09, 26830.6, 14
3.68631e+09, 28031.7, 14
3.84228e+09, 25664.2, 14
3.80361e+09, 26962.9, 14
3.77746e+09, 27158.5, 14
3.80437e+09, 25875.7, 14
3.76587e+09, 26828.2, 14
3.64658e+09, 26947.3, 14
3.74662e+09, 27739, 14
3.67159e+09, 27219.8, 14
3.74792e+09, 26962, 14
3.62797e+09, 27530.7, 14
3.81813e+09, 27377.9, 14
3.69302e+09, 26747, 14
3.45039e+09, 28139.8, 14
3.45626e+09, 27559, 14
3.61411e+09, 26763.9, 14
3.63492e+09, 25814.1, 14
3.71041e+09, 27313.4, 14
3.7105e+09, 28411.4, 14
3.91124e+09, 27439.1, 14
3.72912e+09, 27591.9, 14
3.67936e+09, 28285.5, 14
3.58284e+09, 27827.1, 14
3.59037e+09, 26481.7, 14
3.67798e+09, 27971.2, 14
3.78245e+09, 25942.5, 14
3.81098e+09, 27035.5, 14
3.64574e+09, 27642.5, 14
3.63183e+09, 27925.6, 14
3.6561e+09, 28348, 15
3.98422e+09, 27197.7, 15
3.72405e+09, 28245.6, 15
3.63984e+09, 29254.5, 15
3.71642e+09, 29130.6, 15
3.98804e+09, 28245.7, 15
3.95418e+09, 28538.3, 15
3.88976e+09, 28963.4, 15
3.70529e+09, 28420.1, 15
3.84528e+09, 27569.5, 15
3.73125e+09, 27425.7, 15
3.81992e+09, 28332.9, 15
3.85141e+09, 27094.3, 15
4.09935e+09, 27951.3, 15
3.66302e+09, 28854.2, 15
3.70688e+09, 26408.9, 15
3.79438e+09, 29069, 15
4.04699e+09, 28327.4, 15
3.85031e+09, 29667.1, 15
3.74995e+09, 28787.1, 15
3.86275e+09, 27179.6, 15
3.78547e+09, 26939.5, 15
3.93218e+09, 29159, 15
3.81501e+09, 29759.7, 15
3.88595e+09, 28366.4, 15
3.88441e+09, 28361.3, 15
3.74112e+09, 29570.5, 15
3.63624e+09, 27788.2, 15
3.84561e+09, 28166.6, 15
3.76399e+09, 27218.5, 15
4.30638e+09, 28458.3, 16
4.52325e+09, 28589.8, 16
3.96887e+09, 27696.1, 16
3.6954e+09, 28971.3, 16
4.04537e+09, 28690.5, 16
4.05597e+09, 28329.1, 16
4.14657e+09, 30201.4, 16
4.18321e+09, 27576.2, 16
3.99349e+09, 29421.7, 16
4.13462e+09, 28357.7, 16
4.18929e+09, 28376.5, 16
4.08182e+09, 28315.8, 16
4.04638e+09, 28702.9, 16
3.98795e+09, 28826.6, 16
4.02724e+09, 29500.4, 16
3.83007e+09, 29240.6, 16
3.69565e+09, 29731.7, 16
4.03965e+09, 28041.2, 16
3.80716e+09, 29621.3, 16
3.95037e+09, 29407.6, 16
4.15985e+09, 28718.7, 16
3.88325e+09, 28102.1, 16
3.83867e+09, 28885.8, 16
3.91396e+09, 29232.7, 16
3.84568e+09, 28573, 16
3.90523e+09, 28311.8, 16
4.17894e+09, 29688.5, 16
3.87981e+09, 29120.8, 16
3.93453e+09, 29660.8, 16
3.90954e+09, 28947.8, 16
3.82239e+09, 29568.9, 17
4.35988e+09, 28774.2, 17
4.12988e+09, 29593.1, 17
4.10713e+09, 28527.2, 17
4.01097e+09, 29296.5, 17
3.80453e+09, 28895.4, 17
4.01457e+09, 29164.6, 17
4.09628e+09, 28281.3, 17
4.01534e+09, 29388.5, 17
4.09206e+09, 30160.9, 17
4.03728e+09, 29788.3, 17
4.00503e+09, 29022.3, 17
4.13986e+09, 28692.7, 17
4.11959e+09, 28738, 17
4.23541e+09, 28198.3, 17
3.89642e+09, 30421.5, 17
